"species","latitude","longitude","date_obs","source"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-01,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-01,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-01,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.88305,7.07785,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.83758,6.94707,2023-02-25,"gbif"
"Castor fiber",46.83758,6.94707,2023-02-24,"gbif"
"Castor fiber",46.83758,6.94707,2023-02-24,"gbif"
"Castor fiber",46.83758,6.94707,2023-02-19,"gbif"
"Castor fiber",46.83758,6.94707,2023-02-19,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.79023,6.55458,2023-02-04,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-04,"gbif"
"Castor fiber",46.79023,6.55458,2023-02-04,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-04,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-04,"gbif"
"Castor fiber",46.9278,7.01189,2023-02-11,"gbif"
"Castor fiber",46.9278,7.01189,2023-02-11,"gbif"
"Castor fiber",46.9278,7.01189,2023-02-11,"gbif"
"Castor fiber",46.9278,7.01189,2023-02-11,"gbif"
"Castor fiber",46.973,7.07724,2023-02-11,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.25314,7.0172,2023-02-05,"gbif"
"Castor fiber",46.25314,7.0172,2023-02-05,"gbif"
"Castor fiber",46.5663,6.68868,2023-02-19,"gbif"
"Castor fiber",46.5663,6.68868,2023-02-19,"gbif"
"Castor fiber",46.5663,6.68868,2023-02-19,"gbif"
"Castor fiber",46.5663,6.68868,2023-02-19,"gbif"
"Castor fiber",47.06348,7.53736,2023-02-02,"gbif"
"Castor fiber",47.37697,8.00138,2023-02-04,"gbif"
"Castor fiber",47.60067,8.20321,2023-02-04,"gbif"
"Castor fiber",47.10506,8.32789,2023-02-05,"gbif"
"Castor fiber",46.79328,7.14394,2023-02-05,"gbif"
"Castor fiber",46.973,7.07724,2023-02-10,"gbif"
"Castor fiber",47.06058,8.26133,2023-02-05,"gbif"
"Castor fiber",47.10506,8.32789,2023-02-05,"gbif"
"Castor fiber",46.20035,6.04591,2023-02-18,"gbif"
"Castor fiber",47.19549,8.26341,2023-02-10,"gbif"
"Castor fiber",46.20113,6.11068,2023-02-06,"gbif"
"Castor fiber",47.23467,8.85834,2023-02-14,"gbif"
"Castor fiber",47.1359,9.44903,2023-02-11,"gbif"
"Castor fiber",47.28589,8.19871,2023-02-13,"gbif"
"Castor fiber",47.6851,8.80381,2023-02-25,"gbif"
"Castor fiber",46.83841,7.20923,2023-02-26,"gbif"
"Castor fiber",47.60021,8.26969,2023-02-19,"gbif"
"Castor fiber",47.06009,8.32714,2023-02-07,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-16,"gbif"
"Castor fiber",47.24319,7.66977,2023-02-21,"gbif"
"Castor fiber",47.63476,9.20176,2023-02-21,"gbif"
"Castor fiber",46.7392,8.91073,2023-02-23,"gbif"
"Castor fiber",46.88324,7.14344,2023-02-27,"gbif"
"Castor fiber",47.33332,7.3394,2023-02-24,"gbif"
"Castor fiber",46.74812,7.07875,2023-02-25,"gbif"
"Castor fiber",47.10506,8.32789,2023-02-05,"gbif"
"Castor fiber",46.79072,6.62006,2023-02-05,"gbif"
"Castor fiber",46.1636,7.14736,2023-02-10,"gbif"
"Castor fiber",46.73834,8.97614,2023-02-02,"gbif"
"Castor fiber",47.60067,8.20321,2023-02-04,"gbif"
"Castor fiber",46.79072,6.62006,2023-02-05,"gbif"
"Castor fiber",46.82117,9.43727,2023-02-05,"gbif"
"Castor fiber",47.4233,7.47176,2023-02-10,"gbif"
"Castor fiber",47.23297,8.99037,2023-02-19,"gbif"
"Castor fiber",47.28044,8.79346,2023-02-16,"gbif"
"Castor fiber",46.20188,6.17545,2023-02-17,"gbif"
"Castor fiber",47.5581,7.6047,2023-02-13,"gbif"
"Castor fiber",46.20188,6.17545,2023-02-23,"gbif"
"Castor fiber",47.37317,8.53098,2023-02-24,"gbif"
"Castor fiber",46.97357,7.40578,2023-02-25,"gbif"
"Castor fiber",46.97251,6.94583,2023-02-19,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-09,"gbif"
"Castor fiber",47.06329,7.20827,2023-02-21,"gbif"
"Castor fiber",47.10845,7.53744,2023-02-23,"gbif"
"Castor fiber",47.37185,8.66336,2023-02-13,"gbif"
"Castor fiber",47.64163,8.6696,2023-02-21,"gbif"
"Castor fiber",47.10826,7.20807,2023-02-12,"gbif"
"Castor fiber",47.59267,9.00089,2023-02-12,"gbif"
"Castor fiber",47.10838,7.27395,2023-02-08,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",47.10506,8.32789,2023-02-05,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.74661,6.7516,2023-02-16,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.83758,6.94707,2023-02-24,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.83758,6.94707,2023-02-19,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-04,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",47.01775,7.01117,2023-02-12,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",47.10506,8.32789,2023-02-05,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-10,"gbif"
"Castor fiber",46.82117,9.43727,2023-02-05,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",47.28589,8.19871,2023-02-13,"gbif"
"Castor fiber",46.25314,7.0172,2023-02-05,"gbif"
"Castor fiber",46.5663,6.68868,2023-02-19,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-01,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-01,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-04,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",47.19806,7.1417,2023-02-20,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.79072,6.62006,2023-02-09,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-04,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.74661,6.7516,2023-02-16,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-10,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",47.24319,7.66977,2023-02-21,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.74661,6.7516,2023-02-16,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",47.5581,7.6047,2023-02-13,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-01,"gbif"
"Castor fiber",47.5108,8.15493,2023-02-22,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.9278,7.01189,2023-02-11,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.79072,6.62006,2023-02-09,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.79023,6.55458,2023-02-04,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.74661,6.7516,2023-02-16,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.83864,7.47141,2023-02-25,"gbif"
"Castor fiber",46.973,7.07724,2023-02-11,"gbif"
"Castor fiber",46.79072,6.62006,2023-02-09,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",47.10845,7.53744,2023-02-01,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-04,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-10,"gbif"
"Castor fiber",46.79072,6.62006,2023-02-19,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.74661,6.7516,2023-02-16,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-04,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.74661,6.7516,2023-02-16,"gbif"
"Castor fiber",46.83758,6.94707,2023-02-24,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-10,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.79287,7.01296,2023-02-05,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-10,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.5663,6.68868,2023-02-19,"gbif"
"Castor fiber",46.5663,6.68868,2023-02-19,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.973,7.07724,2023-02-11,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.79072,6.62006,2023-02-09,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.79072,6.62006,2023-02-19,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.5663,6.68868,2023-02-19,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",47.37317,8.53098,2023-02-24,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-01,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-10,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.83758,6.94707,2023-02-19,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.20188,6.17545,2023-02-17,"gbif"
"Castor fiber",46.25314,7.0172,2023-02-05,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.5663,6.68868,2023-02-19,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-10,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.79072,6.62006,2023-02-09,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.74661,6.7516,2023-02-16,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-01,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-01,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.97357,7.40578,2023-02-25,"gbif"
"Castor fiber",47.06009,8.32714,2023-02-07,"gbif"
"Castor fiber",46.88305,7.07785,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.79072,6.62006,2023-02-19,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",47.10506,8.32789,2023-02-05,"gbif"
"Castor fiber",46.74661,6.7516,2023-02-16,"gbif"
"Castor fiber",47.60021,8.26969,2023-02-19,"gbif"
"Castor fiber",46.9278,7.01189,2023-02-11,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-10,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.74661,6.7516,2023-02-16,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.79072,6.62006,2023-02-19,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.83758,6.94707,2023-02-24,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",47.6851,8.80381,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",47.06329,7.20827,2023-02-21,"gbif"
"Castor fiber",47.33332,7.3394,2023-02-24,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.83807,7.07815,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.83758,6.94707,2023-02-19,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-09,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.70122,6.6868,2023-02-07,"gbif"
"Castor fiber",46.7926,6.94748,2023-02-24,"gbif"
"Castor fiber",46.74661,6.7516,2023-02-16,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.79072,6.62006,2023-02-09,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-18,"gbif"
"Castor fiber",46.74575,6.62074,2023-02-09,"gbif"
"Castor fiber",46.74812,7.07875,2023-02-25,"gbif"
"Castor fiber",46.38751,6.88615,2023-02-25,"gbif"
"Castor fiber",46.34254,6.88661,2023-02-25,"gbif"
"Castor fiber",46.79328,7.14394,2023-02-05,"gbif"
"Castor fiber",46.74526,6.55532,2023-02-26,"gbif"
"Castor fiber",46.9278,7.01189,2023-02-11,"gbif"
